shipment_id,order_id,carrier,distance_km,shipping_cost,delivery_time_days,promised_days,delivery_status
SHP_ORD_01725,ORD_01725,BlueDart,1162.29,4739.71,3,3,On-Time
SHP_ORD_01726,ORD_01726,Delhivery,1309.78,4193.74,4,4,On-Time
SHP_ORD_01727,ORD_01727,DTDC,346.58,1435.81,6,4,Late
SHP_ORD_01728,ORD_01728,DTDC,326.35,1359.76,2,2,On-Time
SHP_ORD_01729,ORD_01729,BlueDart,1051.56,3639.89,1,1,On-Time
SHP_ORD_01730,ORD_01730,BlueDart,666.11,1915.89,3,3,On-Time
SHP_ORD_01731,ORD_01731,BlueDart,864.61,3758.92,3,3,On-Time
SHP_ORD_01732,ORD_01732,BlueDart,515.69,1488.10,2,2,On-Time
SHP_ORD_01733,ORD_01733,BlueDart,1631.99,4902.88,4,4,On-Time
SHP_ORD_01734,ORD_01734,BlueDart,149.00,682.18,3,3,On-Time
SHP_ORD_01735,ORD_01735,FedEx,1358.72,5319.91,4,4,On-Time
SHP_ORD_01736,ORD_01736,DTDC,739.99,2953.78,1,1,On-Time
SHP_ORD_01737,ORD_01737,Delhivery,264.18,780.55,2,2,On-Time
SHP_ORD_01738,ORD_01738,Delhivery,1520.25,5096.81,2,2,On-Time
SHP_ORD_01739,ORD_01739,BlueDart,1270.04,4575.01,4,4,On-Time
SHP_ORD_01740,ORD_01740,Delhivery,1924.87,9183.76,4,2,Late
SHP_ORD_01741,ORD_01741,DTDC,149.12,384.35,4,4,On-Time
SHP_ORD_01742,ORD_01742,FedEx,658.11,1949.05,4,4,On-Time
SHP_ORD_01743,ORD_01743,BlueDart,1380.96,5315.96,1,1,On-Time
SHP_ORD_01744,ORD_01744,FedEx,1772.82,5232.85,4,3,Late
SHP_ORD_01745,ORD_01745,Delhivery,1424.13,3801.74,5,3,Late
SHP_ORD_01746,ORD_01746,FedEx,1147.61,3921.40,1,1,On-Time
SHP_ORD_01747,ORD_01747,FedEx,662.89,2000.53,1,1,On-Time
SHP_ORD_01748,ORD_01748,BlueDart,220.97,629.45,3,3,On-Time
SHP_ORD_01749,ORD_01749,FedEx,886.69,2728.72,1,1,On-Time
SHP_ORD_01750,ORD_01750,BlueDart,1670.03,5632.31,2,2,On-Time
SHP_ORD_01751,ORD_01751,Delhivery,452.39,1340.91,2,2,On-Time
SHP_ORD_01752,ORD_01752,Delhivery,1232.28,5173.89,1,1,On-Time
SHP_ORD_01753,ORD_01753,BlueDart,130.59,443.69,2,2,On-Time
SHP_ORD_01754,ORD_01754,BlueDart,639.69,2135.69,3,3,On-Time
SHP_ORD_01755,ORD_01755,BlueDart,114.05,504.17,3,3,On-Time
SHP_ORD_01756,ORD_01756,BlueDart,638.11,2912.38,2,2,On-Time
SHP_ORD_01757,ORD_01757,FedEx,1267.81,5369.41,1,1,On-Time
SHP_ORD_01758,ORD_01758,FedEx,1506.06,5572.51,2,2,On-Time
SHP_ORD_01759,ORD_01759,Delhivery,1305.64,3792.61,1,1,On-Time
SHP_ORD_01760,ORD_01760,DTDC,1020.65,2627.99,3,1,Late
SHP_ORD_01761,ORD_01761,FedEx,1218.32,4125.99,4,4,On-Time
SHP_ORD_01762,ORD_01762,DTDC,1962.09,9702.74,2,2,On-Time
SHP_ORD_01763,ORD_01763,DTDC,1931.06,8689.00,2,2,On-Time
SHP_ORD_01764,ORD_01764,Delhivery,606.59,2022.61,3,3,On-Time
SHP_ORD_01765,ORD_01765,FedEx,650.10,2804.04,3,3,On-Time
SHP_ORD_01766,ORD_01766,Delhivery,1869.58,6483.36,1,1,On-Time
SHP_ORD_01767,ORD_01767,Delhivery,427.67,1880.23,2,1,Late
SHP_ORD_01768,ORD_01768,FedEx,613.92,2238.27,2,2,On-Time
SHP_ORD_01769,ORD_01769,DTDC,1140.82,5398.03,1,1,On-Time
SHP_ORD_01770,ORD_01770,FedEx,1467.60,6785.53,1,1,On-Time
SHP_ORD_01771,ORD_01771,DTDC,1712.15,6529.30,1,1,On-Time
SHP_ORD_01772,ORD_01772,BlueDart,1134.25,3355.56,2,2,On-Time
SHP_ORD_01773,ORD_01773,FedEx,1705.87,7034.91,3,3,On-Time
SHP_ORD_01774,ORD_01774,BlueDart,272.12,704.41,4,4,On-Time
SHP_ORD_01775,ORD_01775,Delhivery,1683.41,7420.07,1,1,On-Time
SHP_ORD_01776,ORD_01776,BlueDart,1558.41,4454.15,2,2,On-Time
SHP_ORD_01777,ORD_01777,Delhivery,58.27,208.70,4,4,On-Time
SHP_ORD_01778,ORD_01778,DTDC,1112.46,3219.08,3,3,On-Time
SHP_ORD_01779,ORD_01779,FedEx,1305.13,5693.60,3,3,On-Time
SHP_ORD_01780,ORD_01780,BlueDart,1739.54,5873.01,3,3,On-Time
SHP_ORD_01781,ORD_01781,DTDC,201.08,909.66,1,1,On-Time
SHP_ORD_01782,ORD_01782,DTDC,1288.58,4670.82,4,2,Late
SHP_ORD_01783,ORD_01783,FedEx,766.94,2810.02,2,2,On-Time
SHP_ORD_01784,ORD_01784,DTDC,924.85,4221.57,1,1,On-Time
SHP_ORD_01785,ORD_01785,DTDC,164.51,426.62,2,2,On-Time
SHP_ORD_01786,ORD_01786,FedEx,343.36,1077.94,2,2,On-Time
SHP_ORD_01787,ORD_01787,DTDC,1226.38,6004.06,4,4,On-Time
SHP_ORD_01788,ORD_01788,Delhivery,1796.60,5036.56,4,4,On-Time
SHP_ORD_01789,ORD_01789,Delhivery,1160.03,4430.95,3,3,On-Time
SHP_ORD_01790,ORD_01790,FedEx,1954.64,7126.22,4,3,Late
SHP_ORD_01791,ORD_01791,Delhivery,1649.47,5938.65,2,2,On-Time
SHP_ORD_01792,ORD_01792,Delhivery,849.63,2199.94,3,1,Late
SHP_ORD_01793,ORD_01793,Delhivery,255.15,685.66,3,3,On-Time
SHP_ORD_01794,ORD_01794,Delhivery,1612.36,6171.81,3,3,On-Time
SHP_ORD_01795,ORD_01795,DTDC,388.45,1470.24,2,2,On-Time
SHP_ORD_01796,ORD_01796,FedEx,30.11,121.57,4,3,Late
SHP_ORD_01797,ORD_01797,DTDC,1424.00,4355.77,3,1,Late
SHP_ORD_01798,ORD_01798,Delhivery,625.90,1906.64,2,2,On-Time
SHP_ORD_01799,ORD_01799,FedEx,177.88,520.88,3,3,On-Time
SHP_ORD_01800,ORD_01800,Delhivery,939.33,2740.66,6,4,Late
SHP_ORD_01801,ORD_01801,FedEx,1272.35,5786.12,2,1,Late
SHP_ORD_01802,ORD_01802,BlueDart,211.89,1004.03,4,2,Late
SHP_ORD_01803,ORD_01803,DTDC,569.20,2210.06,4,4,On-Time
SHP_ORD_01804,ORD_01804,BlueDart,553.24,2164.65,3,3,On-Time
SHP_ORD_01805,ORD_01805,BlueDart,1972.90,7443.47,4,3,Late
SHP_ORD_01806,ORD_01806,FedEx,675.60,2387.51,4,4,On-Time
SHP_ORD_01807,ORD_01807,Delhivery,560.07,1668.98,4,4,On-Time
SHP_ORD_01808,ORD_01808,BlueDart,1078.01,3479.40,2,1,Late
SHP_ORD_01809,ORD_01809,FedEx,1980.02,9260.23,3,3,On-Time
SHP_ORD_01810,ORD_01810,BlueDart,586.02,1654.31,4,4,On-Time
SHP_ORD_01811,ORD_01811,Delhivery,1497.68,3779.07,2,2,On-Time
SHP_ORD_01812,ORD_01812,Delhivery,1503.32,6578.39,1,1,On-Time
SHP_ORD_01813,ORD_01813,BlueDart,770.38,3250.68,5,3,Late
SHP_ORD_01814,ORD_01814,DTDC,294.25,1198.56,3,3,On-Time
SHP_ORD_01815,ORD_01815,BlueDart,577.09,2354.25,2,2,On-Time
SHP_ORD_01816,ORD_01816,Delhivery,1750.17,6829.02,4,4,On-Time
SHP_ORD_01817,ORD_01817,BlueDart,1857.14,8154.25,4,4,On-Time
SHP_ORD_01818,ORD_01818,BlueDart,559.58,1786.31,2,2,On-Time
SHP_ORD_01819,ORD_01819,Delhivery,252.60,1029.05,1,1,On-Time
SHP_ORD_01820,ORD_01820,FedEx,1308.53,6023.15,1,1,On-Time
SHP_ORD_01821,ORD_01821,Delhivery,1873.67,5006.75,5,3,Late
SHP_ORD_01822,ORD_01822,Delhivery,1219.81,5744.55,4,4,On-Time
SHP_ORD_01823,ORD_01823,Delhivery,344.89,1074.76,1,1,On-Time
SHP_ORD_01824,ORD_01824,Delhivery,732.13,3512.10,1,1,On-Time
SHP_ORD_01825,ORD_01825,FedEx,699.23,2563.78,1,1,On-Time
SHP_ORD_01826,ORD_01826,Delhivery,59.76,235.82,2,2,On-Time
SHP_ORD_01827,ORD_01827,DTDC,683.84,2745.81,4,4,On-Time
SHP_ORD_01828,ORD_01828,BlueDart,1112.45,4474.07,3,3,On-Time
SHP_ORD_01829,ORD_01829,Delhivery,1862.31,8000.02,3,3,On-Time
SHP_ORD_01830,ORD_01830,BlueDart,1067.13,5207.74,1,1,On-Time
SHP_ORD_01831,ORD_01831,DTDC,673.08,2958.01,1,1,On-Time
SHP_ORD_01832,ORD_01832,FedEx,713.76,2255.45,2,2,On-Time
SHP_ORD_01833,ORD_01833,DTDC,778.40,2878.73,4,4,On-Time
SHP_ORD_01834,ORD_01834,FedEx,122.28,603.94,2,2,On-Time
SHP_ORD_01835,ORD_01835,Delhivery,1950.28,7009.57,2,2,On-Time
SHP_ORD_01836,ORD_01836,Delhivery,1622.03,4758.24,4,3,Late
SHP_ORD_01837,ORD_01837,DTDC,1327.00,6335.76,3,3,On-Time
SHP_ORD_01838,ORD_01838,BlueDart,923.92,3278.32,1,1,On-Time
SHP_ORD_01839,ORD_01839,DTDC,669.84,2064.00,1,1,On-Time
SHP_ORD_01840,ORD_01840,DTDC,477.87,1544.83,4,4,On-Time
SHP_ORD_01841,ORD_01841,FedEx,776.71,2480.14,2,1,Late
SHP_ORD_01842,ORD_01842,DTDC,775.45,3440.29,1,1,On-Time
SHP_ORD_01843,ORD_01843,Delhivery,1984.72,9200.90,2,2,On-Time
SHP_ORD_01844,ORD_01844,FedEx,1864.22,7860.56,3,3,On-Time
SHP_ORD_01845,ORD_01845,DTDC,149.55,447.65,4,4,On-Time
SHP_ORD_01846,ORD_01846,FedEx,1350.67,4468.78,4,4,On-Time
SHP_ORD_01847,ORD_01847,FedEx,1187.66,4089.96,4,4,On-Time
SHP_ORD_01848,ORD_01848,Delhivery,356.02,1525.01,2,2,On-Time
SHP_ORD_01849,ORD_01849,Delhivery,300.82,961.32,3,2,Late
SHP_ORD_01850,ORD_01850,Delhivery,274.69,749.61,3,3,On-Time
SHP_ORD_01851,ORD_01851,DTDC,1710.91,7104.20,4,4,On-Time
SHP_ORD_01852,ORD_01852,FedEx,652.22,2268.88,4,4,On-Time
SHP_ORD_01853,ORD_01853,BlueDart,804.28,2275.99,1,1,On-Time
SHP_ORD_01854,ORD_01854,Delhivery,729.42,3274.15,3,3,On-Time
SHP_ORD_01855,ORD_01855,BlueDart,1762.04,6911.85,4,4,On-Time
SHP_ORD_01856,ORD_01856,BlueDart,250.96,945.54,2,2,On-Time
SHP_ORD_01857,ORD_01857,Delhivery,1245.51,5723.73,1,1,On-Time
SHP_ORD_01858,ORD_01858,DTDC,454.77,2117.23,4,4,On-Time
SHP_ORD_01859,ORD_01859,DTDC,398.09,1872.39,1,1,On-Time
SHP_ORD_01860,ORD_01860,FedEx,354.93,1444.25,2,2,On-Time
SHP_ORD_01861,ORD_01861,Delhivery,848.63,3055.76,2,2,On-Time
SHP_ORD_01862,ORD_01862,Delhivery,1433.23,3909.93,2,2,On-Time
SHP_ORD_01863,ORD_01863,FedEx,819.17,2267.02,1,1,On-Time
SHP_ORD_01864,ORD_01864,Delhivery,1247.50,6087.59,3,2,Late
SHP_ORD_01865,ORD_01865,BlueDart,564.97,2094.44,2,2,On-Time
SHP_ORD_01866,ORD_01866,DTDC,1794.80,8831.97,2,2,On-Time
SHP_ORD_01867,ORD_01867,Delhivery,705.72,1918.59,1,1,On-Time
SHP_ORD_01868,ORD_01868,BlueDart,759.48,3770.78,4,4,On-Time
SHP_ORD_01869,ORD_01869,FedEx,1260.16,3827.19,2,2,On-Time
SHP_ORD_01870,ORD_01870,DTDC,1519.71,5589.11,2,2,On-Time
SHP_ORD_01871,ORD_01871,Delhivery,1988.73,9475.61,3,3,On-Time
SHP_ORD_01872,ORD_01872,DTDC,458.31,2120.43,2,1,Late
SHP_ORD_01873,ORD_01873,BlueDart,820.48,3584.70,2,2,On-Time
SHP_ORD_01874,ORD_01874,Delhivery,982.64,3715.49,4,3,Late
SHP_ORD_01875,ORD_01875,DTDC,1563.47,6811.20,2,1,Late
SHP_ORD_01876,ORD_01876,Delhivery,1018.91,3943.42,3,3,On-Time
SHP_ORD_01877,ORD_01877,FedEx,823.40,2547.79,4,4,On-Time
SHP_ORD_01878,ORD_01878,Delhivery,1642.59,6180.80,4,4,On-Time
SHP_ORD_01879,ORD_01879,FedEx,153.74,390.12,4,4,On-Time
SHP_ORD_01880,ORD_01880,FedEx,492.40,1289.65,2,2,On-Time
SHP_ORD_01881,ORD_01881,DTDC,384.86,1295.53,2,2,On-Time
SHP_ORD_01882,ORD_01882,BlueDart,1537.12,5433.74,1,1,On-Time
SHP_ORD_01883,ORD_01883,FedEx,1927.74,6264.51,2,2,On-Time
SHP_ORD_01884,ORD_01884,BlueDart,459.14,1468.31,1,1,On-Time
SHP_ORD_01885,ORD_01885,FedEx,713.92,2134.14,4,4,On-Time
SHP_ORD_01886,ORD_01886,Delhivery,715.36,2632.10,2,2,On-Time
SHP_ORD_01887,ORD_01887,Delhivery,226.06,570.82,3,2,Late
SHP_ORD_01888,ORD_01888,DTDC,1177.34,4184.35,1,1,On-Time
SHP_ORD_01889,ORD_01889,BlueDart,1727.13,5840.00,1,1,On-Time
SHP_ORD_01890,ORD_01890,BlueDart,972.41,3963.51,1,1,On-Time
SHP_ORD_01891,ORD_01891,Delhivery,1240.98,5252.22,3,3,On-Time
SHP_ORD_01892,ORD_01892,DTDC,685.41,2278.37,1,1,On-Time
SHP_ORD_01893,ORD_01893,Delhivery,1979.26,8331.58,4,3,Late
SHP_ORD_01894,ORD_01894,DTDC,1936.73,9482.57,2,2,On-Time
SHP_ORD_01895,ORD_01895,BlueDart,1169.85,4173.74,3,3,On-Time
SHP_ORD_01896,ORD_01896,BlueDart,1373.78,5875.91,4,4,On-Time
SHP_ORD_01897,ORD_01897,FedEx,80.56,348.67,6,4,Late
SHP_ORD_01898,ORD_01898,BlueDart,206.99,595.23,1,1,On-Time
SHP_ORD_01899,ORD_01899,Delhivery,492.55,1438.16,4,4,On-Time
SHP_ORD_01900,ORD_01900,FedEx,377.64,973.01,4,2,Late
SHP_ORD_01901,ORD_01901,BlueDart,910.61,3467.83,2,2,On-Time
SHP_ORD_01902,ORD_01902,Delhivery,1810.87,8643.01,6,4,Late
SHP_ORD_01903,ORD_01903,Delhivery,1409.94,5266.25,5,3,Late
SHP_ORD_01904,ORD_01904,BlueDart,1273.72,4298.66,2,2,On-Time
SHP_ORD_01905,ORD_01905,FedEx,274.05,755.84,4,4,On-Time
SHP_ORD_01906,ORD_01906,BlueDart,1774.15,8577.75,4,4,On-Time
SHP_ORD_01907,ORD_01907,BlueDart,1676.73,4684.07,2,2,On-Time
SHP_ORD_01908,ORD_01908,DTDC,1826.96,5261.72,4,4,On-Time
SHP_ORD_01909,ORD_01909,FedEx,198.58,863.64,2,2,On-Time
SHP_ORD_01910,ORD_01910,DTDC,1573.00,5531.71,2,2,On-Time
SHP_ORD_01911,ORD_01911,Delhivery,1066.23,4385.47,4,4,On-Time
SHP_ORD_01912,ORD_01912,DTDC,1478.04,6943.53,3,1,Late
SHP_ORD_01913,ORD_01913,Delhivery,1386.54,5899.12,3,3,On-Time
SHP_ORD_01914,ORD_01914,FedEx,921.30,3606.82,4,4,On-Time
SHP_ORD_01915,ORD_01915,DTDC,704.41,2673.23,4,4,On-Time
SHP_ORD_01916,ORD_01916,Delhivery,1496.02,4277.67,1,1,On-Time
SHP_ORD_01917,ORD_01917,DTDC,1847.50,8723.33,3,3,On-Time
SHP_ORD_01918,ORD_01918,FedEx,79.35,300.63,3,3,On-Time
SHP_ORD_01919,ORD_01919,Delhivery,1648.37,5684.27,3,3,On-Time
SHP_ORD_01920,ORD_01920,Delhivery,428.48,1922.21,4,4,On-Time
SHP_ORD_01921,ORD_01921,Delhivery,156.99,706.95,2,2,On-Time
SHP_ORD_01922,ORD_01922,Delhivery,1614.30,7191.14,1,1,On-Time
SHP_ORD_01923,ORD_01923,BlueDart,999.92,4407.92,3,3,On-Time
SHP_ORD_01924,ORD_01924,FedEx,827.28,3948.34,2,2,On-Time
SHP_ORD_01925,ORD_01925,FedEx,1123.49,5350.89,1,1,On-Time
SHP_ORD_01926,ORD_01926,FedEx,1594.84,5056.83,2,2,On-Time
SHP_ORD_01927,ORD_01927,BlueDart,1577.72,4136.46,3,2,Late
SHP_ORD_01928,ORD_01928,Delhivery,1292.10,5697.15,2,2,On-Time
SHP_ORD_01929,ORD_01929,BlueDart,1600.43,6097.49,4,3,Late
SHP_ORD_01930,ORD_01930,DTDC,232.10,1010.56,1,1,On-Time
SHP_ORD_01931,ORD_01931,Delhivery,876.22,4136.82,3,3,On-Time
SHP_ORD_01932,ORD_01932,BlueDart,23.09,95.92,3,3,On-Time
SHP_ORD_01933,ORD_01933,FedEx,669.83,2404.21,5,4,Late
SHP_ORD_01934,ORD_01934,FedEx,764.16,3438.43,1,1,On-Time
SHP_ORD_01935,ORD_01935,DTDC,994.92,3550.21,6,4,Late
SHP_ORD_01936,ORD_01936,Delhivery,68.93,321.92,4,4,On-Time
SHP_ORD_01937,ORD_01937,BlueDart,889.03,2251.41,5,4,Late
SHP_ORD_01938,ORD_01938,BlueDart,1544.96,5155.58,3,1,Late
SHP_ORD_01939,ORD_01939,DTDC,965.09,4357.18,1,1,On-Time
SHP_ORD_01940,ORD_01940,DTDC,1848.75,8536.13,3,3,On-Time
SHP_ORD_01941,ORD_01941,DTDC,1411.62,4695.82,2,2,On-Time
SHP_ORD_01942,ORD_01942,BlueDart,1463.54,5549.35,3,3,On-Time
SHP_ORD_01943,ORD_01943,DTDC,1192.74,3792.12,1,1,On-Time
SHP_ORD_01944,ORD_01944,DTDC,1676.44,7516.29,4,4,On-Time
SHP_ORD_01945,ORD_01945,Delhivery,566.17,2270.98,2,2,On-Time
SHP_ORD_01946,ORD_01946,DTDC,1693.98,8193.07,4,4,On-Time
SHP_ORD_01947,ORD_01947,Delhivery,1729.40,6279.65,1,1,On-Time
SHP_ORD_01948,ORD_01948,FedEx,460.52,1620.42,3,2,Late
SHP_ORD_01949,ORD_01949,Delhivery,1400.82,6527.07,2,2,On-Time
SHP_ORD_01950,ORD_01950,BlueDart,626.64,2750.35,4,4,On-Time
SHP_ORD_01951,ORD_01951,DTDC,1325.47,6177.58,3,3,On-Time
SHP_ORD_01952,ORD_01952,BlueDart,181.95,516.74,3,2,Late
SHP_ORD_01953,ORD_01953,DTDC,1077.68,2837.52,4,4,On-Time
SHP_ORD_01954,ORD_01954,Delhivery,793.69,3689.93,3,3,On-Time
SHP_ORD_01955,ORD_01955,FedEx,90.15,390.65,1,1,On-Time
SHP_ORD_01956,ORD_01956,BlueDart,946.53,3017.44,3,3,On-Time
SHP_ORD_01957,ORD_01957,FedEx,699.77,2587.57,3,3,On-Time
SHP_ORD_01958,ORD_01958,Delhivery,326.94,1125.49,4,4,On-Time
SHP_ORD_01959,ORD_01959,Delhivery,580.07,1647.45,3,3,On-Time
SHP_ORD_01960,ORD_01960,BlueDart,1972.34,8624.13,4,4,On-Time
SHP_ORD_01961,ORD_01961,DTDC,699.63,1867.35,5,3,Late
SHP_ORD_01962,ORD_01962,BlueDart,1197.54,4591.26,1,1,On-Time
SHP_ORD_01963,ORD_01963,FedEx,975.93,4709.85,1,1,On-Time
SHP_ORD_01964,ORD_01964,DTDC,1249.33,4230.05,1,1,On-Time
SHP_ORD_01965,ORD_01965,FedEx,1874.40,4915.88,3,3,On-Time
SHP_ORD_01966,ORD_01966,BlueDart,1202.41,5640.36,1,1,On-Time
SHP_ORD_01967,ORD_01967,FedEx,611.19,1878.36,1,1,On-Time
SHP_ORD_01968,ORD_01968,Delhivery,256.88,1016.25,3,3,On-Time
SHP_ORD_01969,ORD_01969,BlueDart,1884.31,5444.04,3,2,Late
SHP_ORD_01970,ORD_01970,Delhivery,521.59,2020.08,4,4,On-Time
SHP_ORD_01971,ORD_01971,Delhivery,748.66,2196.74,3,3,On-Time
SHP_ORD_01972,ORD_01972,FedEx,1711.28,7636.93,4,4,On-Time
SHP_ORD_01973,ORD_01973,FedEx,830.69,2952.13,4,2,Late
SHP_ORD_01974,ORD_01974,DTDC,1199.17,5539.71,3,3,On-Time
SHP_ORD_01975,ORD_01975,DTDC,1739.57,5217.02,1,1,On-Time
SHP_ORD_01976,ORD_01976,DTDC,72.43,255.20,2,2,On-Time
SHP_ORD_01977,ORD_01977,FedEx,908.62,3762.90,4,3,Late
SHP_ORD_01978,ORD_01978,FedEx,1530.13,4317.77,4,4,On-Time
SHP_ORD_01979,ORD_01979,DTDC,782.91,2214.98,3,3,On-Time
SHP_ORD_01980,ORD_01980,FedEx,1610.19,4291.53,3,3,On-Time
SHP_ORD_01981,ORD_01981,Delhivery,1392.78,4523.02,4,3,Late
SHP_ORD_01982,ORD_01982,BlueDart,1415.90,4523.04,1,1,On-Time
SHP_ORD_01983,ORD_01983,Delhivery,1846.86,4626.51,2,2,On-Time
SHP_ORD_01984,ORD_01984,DTDC,1675.91,6015.35,1,1,On-Time
SHP_ORD_01985,ORD_01985,BlueDart,879.26,3032.01,4,4,On-Time
SHP_ORD_01986,ORD_01986,DTDC,1296.67,5882.18,4,4,On-Time
SHP_ORD_01987,ORD_01987,DTDC,1066.82,3348.98,5,4,Late
SHP_ORD_01988,ORD_01988,DTDC,1589.56,6171.15,3,3,On-Time
SHP_ORD_01989,ORD_01989,DTDC,1773.64,5139.82,4,2,Late
SHP_ORD_01990,ORD_01990,DTDC,963.43,3414.66,3,3,On-Time
SHP_ORD_01991,ORD_01991,FedEx,609.00,2826.26,2,2,On-Time
SHP_ORD_01992,ORD_01992,DTDC,1288.31,4677.95,1,1,On-Time
SHP_ORD_01993,ORD_01993,Delhivery,1910.11,6233.85,2,2,On-Time
SHP_ORD_01994,ORD_01994,Delhivery,1324.62,4808.54,2,2,On-Time
SHP_ORD_01995,ORD_01995,BlueDart,1307.87,3375.28,3,3,On-Time
SHP_ORD_01996,ORD_01996,FedEx,258.35,1053.07,1,1,On-Time
SHP_ORD_01997,ORD_01997,DTDC,892.58,2785.59,3,3,On-Time
SHP_ORD_01998,ORD_01998,FedEx,1244.27,3756.25,2,2,On-Time
SHP_ORD_01999,ORD_01999,Delhivery,167.29,768.67,2,1,Late
SHP_ORD_02000,ORD_02000,FedEx,839.01,3914.98,3,3,On-Time
SHP_ORD_02001,ORD_02001,Delhivery,674.01,2550.60,1,1,On-Time
SHP_ORD_02002,ORD_02002,DTDC,769.32,3821.09,1,1,On-Time
SHP_ORD_02003,ORD_02003,Delhivery,1590.47,7770.77,3,3,On-Time
SHP_ORD_02004,ORD_02004,FedEx,41.47,201.64,3,3,On-Time
SHP_ORD_02005,ORD_02005,Delhivery,605.29,2768.41,4,4,On-Time
SHP_ORD_02006,ORD_02006,FedEx,448.55,1560.12,2,2,On-Time
SHP_ORD_02007,ORD_02007,Delhivery,1834.42,6101.65,4,4,On-Time
SHP_ORD_02008,ORD_02008,FedEx,1593.20,4817.00,3,3,On-Time
SHP_ORD_02009,ORD_02009,FedEx,1804.39,5210.15,4,4,On-Time
SHP_ORD_02010,ORD_02010,FedEx,699.43,1810.93,2,2,On-Time
SHP_ORD_02011,ORD_02011,BlueDart,1803.55,6751.56,4,4,On-Time
SHP_ORD_02012,ORD_02012,Delhivery,12.87,50.69,1,1,On-Time
SHP_ORD_02013,ORD_02013,DTDC,730.19,3543.76,4,4,On-Time
SHP_ORD_02014,ORD_02014,DTDC,1172.98,3434.38,2,2,On-Time
SHP_ORD_02015,ORD_02015,BlueDart,1782.71,8064.81,4,2,Late
SHP_ORD_02016,ORD_02016,BlueDart,1047.98,4854.09,3,3,On-Time
SHP_ORD_02017,ORD_02017,BlueDart,1607.92,5265.03,5,4,Late
SHP_ORD_02018,ORD_02018,FedEx,174.32,483.53,4,4,On-Time
SHP_ORD_02019,ORD_02019,BlueDart,1522.97,3816.74,2,2,On-Time
SHP_ORD_02020,ORD_02020,BlueDart,1117.53,3374.92,2,2,On-Time
SHP_ORD_02021,ORD_02021,Delhivery,472.63,1451.32,4,4,On-Time
SHP_ORD_02022,ORD_02022,FedEx,11.22,40.36,4,4,On-Time
SHP_ORD_02023,ORD_02023,Delhivery,1170.67,5712.10,2,2,On-Time
SHP_ORD_02024,ORD_02024,FedEx,66.42,242.59,4,4,On-Time
SHP_ORD_02025,ORD_02025,FedEx,314.79,1148.85,3,3,On-Time
SHP_ORD_02026,ORD_02026,BlueDart,748.39,3272.97,2,2,On-Time
SHP_ORD_02027,ORD_02027,FedEx,1251.40,5763.43,2,2,On-Time
SHP_ORD_02028,ORD_02028,BlueDart,379.40,1728.72,1,1,On-Time
SHP_ORD_02029,ORD_02029,BlueDart,452.52,1426.83,2,1,Late
SHP_ORD_02030,ORD_02030,FedEx,661.71,3230.72,2,2,On-Time
SHP_ORD_02031,ORD_02031,BlueDart,1960.56,7510.27,4,4,On-Time
SHP_ORD_02032,ORD_02032,BlueDart,1172.82,4537.13,4,4,On-Time
SHP_ORD_02033,ORD_02033,BlueDart,677.24,1758.47,4,4,On-Time
SHP_ORD_02034,ORD_02034,Delhivery,998.10,2601.53,4,2,Late
SHP_ORD_02035,ORD_02035,Delhivery,1635.08,5498.15,3,3,On-Time
SHP_ORD_02036,ORD_02036,Delhivery,931.53,2868.25,1,1,On-Time
SHP_ORD_02037,ORD_02037,FedEx,262.80,1187.17,2,2,On-Time
SHP_ORD_02038,ORD_02038,FedEx,957.39,2838.63,3,3,On-Time
SHP_ORD_02039,ORD_02039,Delhivery,1227.69,3075.72,6,4,Late
SHP_ORD_02040,ORD_02040,Delhivery,1315.60,3560.59,2,2,On-Time
SHP_ORD_02041,ORD_02041,BlueDart,1355.17,6248.26,3,3,On-Time
SHP_ORD_02042,ORD_02042,DTDC,332.80,1403.17,2,2,On-Time
SHP_ORD_02043,ORD_02043,Delhivery,40.91,177.14,4,4,On-Time
SHP_ORD_02044,ORD_02044,Delhivery,1820.52,7474.00,3,3,On-Time
SHP_ORD_02045,ORD_02045,Delhivery,421.98,1914.92,3,3,On-Time
SHP_ORD_02046,ORD_02046,DTDC,1632.17,7597.14,2,2,On-Time
SHP_ORD_02047,ORD_02047,Delhivery,1603.41,5043.45,6,4,Late
SHP_ORD_02048,ORD_02048,FedEx,514.73,2556.66,2,2,On-Time
SHP_ORD_02049,ORD_02049,Delhivery,154.79,729.45,2,2,On-Time
SHP_ORD_02050,ORD_02050,FedEx,1641.00,6554.15,2,2,On-Time
SHP_ORD_02051,ORD_02051,DTDC,1665.22,7248.01,4,4,On-Time
SHP_ORD_02052,ORD_02052,DTDC,1904.37,9067.15,4,4,On-Time
SHP_ORD_02053,ORD_02053,DTDC,198.54,716.92,2,2,On-Time
SHP_ORD_02054,ORD_02054,FedEx,960.09,2686.71,3,3,On-Time
SHP_ORD_02055,ORD_02055,Delhivery,1150.24,3783.29,4,4,On-Time
SHP_ORD_02056,ORD_02056,Delhivery,1123.26,4592.05,2,2,On-Time
SHP_ORD_02057,ORD_02057,FedEx,1693.18,5179.36,4,4,On-Time
SHP_ORD_02058,ORD_02058,Delhivery,449.16,1129.50,4,4,On-Time
SHP_ORD_02059,ORD_02059,DTDC,1276.31,4136.36,2,2,On-Time
