order_id,order_date,ship_date,sku_id,quantity,zone,picker_id,processing_time_min,order_value,on_time_flag,priority
ORD_02781,03-01-2024,04-01-2024,SKU_0207,43,B,PCK_009,73,8054.70,1,High
ORD_02782,13-03-2024,17-03-2024,SKU_0079,22,B,PCK_004,24,22052.18,1,Medium
ORD_02783,27-06-2024,29-06-2024,SKU_0092,41,A,PCK_009,55,4429.65,1,High
ORD_02784,06-01-2024,09-01-2024,SKU_0268,2,D,PCK_019,32,586.65,0,Medium
ORD_02785,09-02-2024,13-02-2024,SKU_0295,3,C,PCK_019,38,4765.68,1,Low
ORD_02786,03-03-2024,04-03-2024,SKU_0243,49,B,PCK_007,45,17878.43,1,High
ORD_02787,14-02-2024,15-02-2024,SKU_0119,31,A,PCK_007,96,12927.32,1,Low
ORD_02788,10-06-2024,12-06-2024,SKU_0076,40,B,PCK_005,74,19033.70,1,Medium
ORD_02789,22-03-2024,26-03-2024,SKU_0001,44,A,PCK_011,24,17404.24,1,High
ORD_02790,15-01-2024,19-01-2024,SKU_0071,32,D,PCK_017,79,19685.92,1,Medium
ORD_02791,02-04-2024,06-04-2024,SKU_0242,39,C,PCK_011,115,16310.60,1,Low
ORD_02792,15-04-2024,18-04-2024,SKU_0061,36,D,PCK_008,97,20902.59,1,Medium
ORD_02793,01-05-2024,04-05-2024,SKU_0198,25,C,PCK_016,67,11825.25,1,Medium
ORD_02794,04-05-2024,08-05-2024,SKU_0268,49,A,PCK_011,92,13930.99,1,Low
ORD_02795,25-05-2024,28-05-2024,SKU_0110,14,C,PCK_006,64,21128.32,1,Low
ORD_02796,28-03-2024,31-03-2024,SKU_0074,20,D,PCK_014,18,5957.34,1,Medium
ORD_02797,03-03-2024,04-03-2024,SKU_0129,29,D,PCK_004,30,8766.12,0,Low
ORD_02798,15-01-2024,19-01-2024,SKU_0179,42,A,PCK_006,15,3218.43,1,Medium
ORD_02799,13-02-2024,16-02-2024,SKU_0239,21,D,PCK_012,117,2955.59,1,High
ORD_02800,14-03-2024,17-03-2024,SKU_0287,19,D,PCK_007,104,18243.14,1,Medium
ORD_02801,20-05-2024,22-05-2024,SKU_0092,29,B,PCK_001,12,4213.90,0,Medium
ORD_02802,26-01-2024,28-01-2024,SKU_0185,28,B,PCK_017,61,20370.03,1,High
ORD_02803,14-02-2024,17-02-2024,SKU_0159,5,A,PCK_011,99,9208.77,1,Medium
ORD_02804,25-01-2024,27-01-2024,SKU_0130,36,A,PCK_017,61,1591.64,1,Low
ORD_02805,24-02-2024,25-02-2024,SKU_0140,22,C,PCK_002,49,24055.95,1,Low
ORD_02806,18-02-2024,22-02-2024,SKU_0246,11,A,PCK_013,78,19093.35,1,Low
ORD_02807,06-01-2024,09-01-2024,SKU_0130,16,A,PCK_009,39,6812.58,1,Low
ORD_02808,08-01-2024,11-01-2024,SKU_0016,27,D,PCK_016,82,1842.29,1,Medium
ORD_02809,07-02-2024,08-02-2024,SKU_0089,22,A,PCK_016,36,9110.32,1,High
ORD_02810,02-04-2024,03-04-2024,SKU_0190,28,B,PCK_001,39,21041.11,1,Low
ORD_02811,24-05-2024,26-05-2024,SKU_0091,35,A,PCK_005,110,24260.61,1,Medium
ORD_02812,06-06-2024,10-06-2024,SKU_0062,32,D,PCK_002,48,8021.50,1,Low
ORD_02813,27-06-2024,28-06-2024,SKU_0032,36,A,PCK_011,49,7214.33,1,Low
ORD_02814,17-03-2024,20-03-2024,SKU_0143,10,A,PCK_007,67,14538.34,1,Medium
ORD_02815,11-02-2024,12-02-2024,SKU_0163,16,C,PCK_006,41,8900.86,1,Low
ORD_02816,21-03-2024,23-03-2024,SKU_0008,11,D,PCK_013,17,2401.09,1,Low
ORD_02817,30-01-2024,31-01-2024,SKU_0032,38,B,PCK_003,71,21482.85,1,Low
ORD_02818,06-02-2024,07-02-2024,SKU_0076,8,A,PCK_009,67,3506.41,1,High
ORD_02819,12-04-2024,15-04-2024,SKU_0228,24,C,PCK_002,65,18318.67,1,Low
ORD_02820,19-06-2024,22-06-2024,SKU_0102,25,D,PCK_017,112,13396.77,1,High
ORD_02821,05-04-2024,07-04-2024,SKU_0002,45,C,PCK_010,66,9841.01,1,Low
ORD_02822,05-01-2024,06-01-2024,SKU_0180,29,C,PCK_004,11,22297.50,0,Medium
ORD_02823,03-06-2024,06-06-2024,SKU_0291,15,D,PCK_003,19,9610.57,1,High
ORD_02824,14-03-2024,15-03-2024,SKU_0060,41,B,PCK_003,40,22349.22,1,Low
ORD_02825,26-04-2024,28-04-2024,SKU_0045,17,C,PCK_006,35,14569.62,1,Low
ORD_02826,14-01-2024,15-01-2024,SKU_0011,27,A,PCK_006,23,22161.61,1,High
ORD_02827,09-03-2024,13-03-2024,SKU_0192,14,A,PCK_015,26,1403.89,1,Low
ORD_02828,06-03-2024,07-03-2024,SKU_0127,40,B,PCK_010,68,14678.59,1,Low
ORD_02829,22-01-2024,24-01-2024,SKU_0068,9,A,PCK_010,75,6301.55,1,Medium
ORD_02830,27-06-2024,28-06-2024,SKU_0147,38,C,PCK_006,30,20416.17,1,High
ORD_02831,06-02-2024,07-02-2024,SKU_0290,44,D,PCK_011,34,8556.71,1,High
ORD_02832,06-04-2024,10-04-2024,SKU_0097,24,B,PCK_009,46,7498.79,0,High
ORD_02833,01-05-2024,04-05-2024,SKU_0152,31,D,PCK_009,18,8704.00,1,Medium
ORD_02834,18-05-2024,21-05-2024,SKU_0048,21,C,PCK_016,96,24269.60,1,Low
ORD_02835,24-04-2024,26-04-2024,SKU_0187,23,D,PCK_012,80,14145.43,1,Low
ORD_02836,23-04-2024,24-04-2024,SKU_0088,18,D,PCK_002,107,23762.64,1,High
ORD_02837,17-02-2024,19-02-2024,SKU_0276,35,B,PCK_019,106,5321.89,1,Low
ORD_02838,31-03-2024,02-04-2024,SKU_0223,13,C,PCK_012,23,10516.67,1,High
ORD_02839,25-01-2024,27-01-2024,SKU_0176,29,C,PCK_017,64,17537.48,1,High
ORD_02840,11-03-2024,13-03-2024,SKU_0263,28,C,PCK_007,85,18954.86,1,High
ORD_02841,16-02-2024,20-02-2024,SKU_0240,27,A,PCK_009,83,14451.10,1,High
ORD_02842,20-02-2024,21-02-2024,SKU_0265,34,D,PCK_006,115,3044.91,1,High
ORD_02843,11-04-2024,12-04-2024,SKU_0240,18,C,PCK_019,72,17622.71,1,Medium
ORD_02844,23-01-2024,24-01-2024,SKU_0289,29,A,PCK_013,13,15774.08,1,Medium
ORD_02845,10-04-2024,12-04-2024,SKU_0054,19,A,PCK_012,86,11737.19,1,High
ORD_02846,18-05-2024,21-05-2024,SKU_0216,40,C,PCK_016,47,24863.56,1,Medium
ORD_02847,04-05-2024,07-05-2024,SKU_0052,48,C,PCK_006,95,1548.19,0,Medium
ORD_02848,31-03-2024,04-04-2024,SKU_0084,32,B,PCK_015,58,1398.76,1,High
ORD_02849,21-03-2024,22-03-2024,SKU_0225,1,D,PCK_020,74,10282.83,0,Low
ORD_02850,25-03-2024,28-03-2024,SKU_0295,2,D,PCK_014,63,2573.37,1,Medium
ORD_02851,03-02-2024,06-02-2024,SKU_0125,45,C,PCK_009,118,3239.11,0,Low
ORD_02852,18-03-2024,21-03-2024,SKU_0173,35,D,PCK_016,81,11463.97,1,Medium
ORD_02853,01-03-2024,04-03-2024,SKU_0021,43,A,PCK_008,36,23918.61,1,Medium
ORD_02854,18-03-2024,20-03-2024,SKU_0219,48,D,PCK_009,24,6367.47,1,Low
ORD_02855,26-02-2024,28-02-2024,SKU_0015,48,B,PCK_006,19,3621.81,1,Medium
ORD_02856,17-04-2024,21-04-2024,SKU_0269,13,B,PCK_007,95,5872.01,1,High
ORD_02857,10-06-2024,14-06-2024,SKU_0171,37,A,PCK_002,29,18338.56,0,Medium
ORD_02858,07-04-2024,11-04-2024,SKU_0073,30,D,PCK_012,42,14683.95,1,Medium
ORD_02859,24-05-2024,25-05-2024,SKU_0085,14,A,PCK_015,118,638.48,1,Low
ORD_02860,24-03-2024,27-03-2024,SKU_0076,32,B,PCK_007,68,11514.87,1,Medium
ORD_02861,10-03-2024,12-03-2024,SKU_0158,4,B,PCK_003,115,3748.26,1,High
ORD_02862,01-03-2024,03-03-2024,SKU_0105,46,A,PCK_014,101,7306.58,0,Low
ORD_02863,06-03-2024,08-03-2024,SKU_0126,19,C,PCK_005,13,3312.26,1,High
ORD_02864,21-04-2024,24-04-2024,SKU_0245,23,C,PCK_006,109,3080.68,0,High
ORD_02865,05-02-2024,09-02-2024,SKU_0242,2,D,PCK_018,53,14182.58,1,Low
ORD_02866,29-02-2024,03-03-2024,SKU_0109,36,D,PCK_016,94,19037.26,1,Medium
ORD_02867,10-05-2024,12-05-2024,SKU_0125,48,D,PCK_004,61,14872.52,1,High
ORD_02868,29-04-2024,30-04-2024,SKU_0163,26,D,PCK_005,94,7616.80,1,Medium
ORD_02869,09-02-2024,12-02-2024,SKU_0145,23,D,PCK_014,119,21998.24,1,Low
ORD_02870,08-02-2024,10-02-2024,SKU_0037,46,D,PCK_012,27,19405.87,1,Low
ORD_02871,16-05-2024,18-05-2024,SKU_0014,5,B,PCK_008,103,21832.79,1,High
ORD_02872,27-06-2024,28-06-2024,SKU_0189,8,C,PCK_012,27,4730.11,1,Low
ORD_02873,28-06-2024,30-06-2024,SKU_0001,48,D,PCK_020,26,10947.80,1,High
ORD_02874,08-02-2024,11-02-2024,SKU_0118,30,D,PCK_005,93,20444.67,0,High
ORD_02875,14-01-2024,17-01-2024,SKU_0023,47,C,PCK_007,17,9442.59,0,Medium
ORD_02876,12-01-2024,15-01-2024,SKU_0048,24,D,PCK_011,61,19860.99,1,Low
ORD_02877,15-06-2024,18-06-2024,SKU_0093,25,B,PCK_014,101,19909.32,0,Medium
ORD_02878,27-03-2024,29-03-2024,SKU_0160,13,D,PCK_013,98,20323.03,1,High
ORD_02879,13-04-2024,17-04-2024,SKU_0134,24,B,PCK_014,65,15248.70,1,High
ORD_02880,08-06-2024,09-06-2024,SKU_0204,20,A,PCK_017,107,15926.98,1,Medium
ORD_02881,04-02-2024,05-02-2024,SKU_0043,44,A,PCK_012,58,11962.64,1,Low
ORD_02882,10-03-2024,13-03-2024,SKU_0208,15,B,PCK_001,117,20176.54,1,Medium
ORD_02883,23-05-2024,24-05-2024,SKU_0066,41,D,PCK_019,107,3434.29,1,Low
ORD_02884,02-06-2024,06-06-2024,SKU_0233,9,D,PCK_001,86,503.86,1,Low
ORD_02885,05-05-2024,09-05-2024,SKU_0206,42,A,PCK_014,42,7797.97,1,Medium
ORD_02886,13-05-2024,17-05-2024,SKU_0218,25,A,PCK_009,94,1863.15,1,Low
ORD_02887,05-04-2024,06-04-2024,SKU_0231,3,C,PCK_017,26,7747.43,1,Medium
ORD_02888,04-04-2024,08-04-2024,SKU_0172,11,C,PCK_018,116,20537.98,1,High
ORD_02889,25-06-2024,26-06-2024,SKU_0092,44,D,PCK_014,19,17188.73,1,Low
ORD_02890,19-06-2024,22-06-2024,SKU_0041,22,A,PCK_005,28,24890.93,1,Medium
ORD_02891,14-06-2024,16-06-2024,SKU_0133,21,D,PCK_007,39,23200.65,1,Medium
ORD_02892,15-06-2024,19-06-2024,SKU_0025,18,C,PCK_015,110,15586.52,0,High
ORD_02893,25-05-2024,26-05-2024,SKU_0063,12,D,PCK_016,100,24945.72,1,Medium
ORD_02894,19-04-2024,21-04-2024,SKU_0026,25,C,PCK_020,70,6158.04,1,Medium
ORD_02895,03-02-2024,05-02-2024,SKU_0218,49,C,PCK_011,103,18564.22,1,High
ORD_02896,22-03-2024,26-03-2024,SKU_0278,18,B,PCK_009,56,15043.52,1,Medium
ORD_02897,15-04-2024,19-04-2024,SKU_0183,7,A,PCK_014,90,2398.40,1,Medium
ORD_02898,25-02-2024,29-02-2024,SKU_0167,26,A,PCK_010,100,19405.79,1,Low
ORD_02899,21-03-2024,23-03-2024,SKU_0058,22,A,PCK_012,40,12366.40,1,Low
ORD_02900,16-05-2024,17-05-2024,SKU_0203,20,B,PCK_008,100,6901.54,1,High
ORD_02901,21-05-2024,24-05-2024,SKU_0274,44,B,PCK_004,49,7174.94,1,Low
ORD_02902,04-03-2024,06-03-2024,SKU_0075,43,D,PCK_016,95,17255.16,1,Medium
ORD_02903,06-02-2024,07-02-2024,SKU_0177,4,B,PCK_015,44,20889.53,1,Low
ORD_02904,10-06-2024,14-06-2024,SKU_0269,31,D,PCK_019,19,17771.77,0,High
ORD_02905,15-06-2024,16-06-2024,SKU_0040,23,C,PCK_011,100,21255.36,1,High
ORD_02906,01-04-2024,05-04-2024,SKU_0076,44,A,PCK_020,68,19930.26,0,Medium
ORD_02907,28-02-2024,29-02-2024,SKU_0263,49,C,PCK_003,97,11373.41,1,Low
ORD_02908,15-03-2024,18-03-2024,SKU_0155,4,D,PCK_014,75,9985.31,1,High
ORD_02909,27-04-2024,01-05-2024,SKU_0095,9,A,PCK_009,26,10332.73,0,Medium
ORD_02910,11-01-2024,12-01-2024,SKU_0060,8,C,PCK_007,38,7238.49,1,Medium
ORD_02911,31-01-2024,04-02-2024,SKU_0264,28,B,PCK_018,36,10337.15,0,Low
ORD_02912,13-02-2024,14-02-2024,SKU_0026,4,D,PCK_012,12,10588.80,1,High
ORD_02913,13-04-2024,14-04-2024,SKU_0224,34,B,PCK_009,20,21024.60,1,Medium
ORD_02914,25-02-2024,29-02-2024,SKU_0257,39,D,PCK_002,16,24201.34,1,High
ORD_02915,03-05-2024,04-05-2024,SKU_0146,20,A,PCK_009,31,13753.83,1,Medium
ORD_02916,19-02-2024,20-02-2024,SKU_0107,3,D,PCK_001,14,19455.14,1,Low
ORD_02917,25-03-2024,28-03-2024,SKU_0067,5,C,PCK_009,114,22657.23,1,Medium
ORD_02918,08-06-2024,11-06-2024,SKU_0163,15,B,PCK_004,86,23227.25,1,High
ORD_02919,03-02-2024,04-02-2024,SKU_0010,9,B,PCK_011,57,6954.35,1,High
ORD_02920,22-04-2024,23-04-2024,SKU_0148,14,D,PCK_020,116,4776.37,1,Low
ORD_02921,29-01-2024,31-01-2024,SKU_0216,29,C,PCK_020,72,17055.76,1,Low
ORD_02922,05-04-2024,08-04-2024,SKU_0200,2,A,PCK_016,15,16858.01,1,Medium
ORD_02923,06-04-2024,08-04-2024,SKU_0175,31,C,PCK_011,84,8077.09,0,Medium
ORD_02924,02-02-2024,03-02-2024,SKU_0078,37,D,PCK_015,97,23973.14,0,High
ORD_02925,22-02-2024,25-02-2024,SKU_0273,3,D,PCK_006,57,6337.43,1,Medium
ORD_02926,11-01-2024,13-01-2024,SKU_0207,32,A,PCK_002,96,5321.36,1,Low
ORD_02927,05-03-2024,08-03-2024,SKU_0250,3,C,PCK_018,105,11605.84,1,High
ORD_02928,12-06-2024,16-06-2024,SKU_0107,3,C,PCK_017,52,24837.96,1,Medium
ORD_02929,07-02-2024,10-02-2024,SKU_0150,3,D,PCK_011,72,16202.46,1,Low
ORD_02930,15-06-2024,19-06-2024,SKU_0240,46,B,PCK_001,19,18863.40,1,Low
ORD_02931,12-06-2024,16-06-2024,SKU_0300,38,C,PCK_006,106,3535.07,1,Low
ORD_02932,12-04-2024,13-04-2024,SKU_0221,35,A,PCK_014,95,5604.01,1,Medium
ORD_02933,31-05-2024,01-06-2024,SKU_0285,12,B,PCK_016,60,10994.40,1,Medium
ORD_02934,08-01-2024,11-01-2024,SKU_0276,18,D,PCK_005,111,8414.57,1,Low
ORD_02935,05-02-2024,08-02-2024,SKU_0064,9,D,PCK_004,95,6524.50,1,High
ORD_02936,30-03-2024,03-04-2024,SKU_0109,40,C,PCK_004,21,5139.23,1,High
ORD_02937,05-05-2024,07-05-2024,SKU_0082,7,D,PCK_013,49,14732.39,1,Medium
ORD_02938,21-01-2024,25-01-2024,SKU_0112,28,C,PCK_014,59,2321.11,1,Medium
ORD_02939,01-04-2024,02-04-2024,SKU_0186,46,C,PCK_004,30,15497.67,1,Low
ORD_02940,17-02-2024,19-02-2024,SKU_0275,42,D,PCK_018,111,19427.10,1,High
ORD_02941,20-04-2024,21-04-2024,SKU_0207,25,D,PCK_016,91,5069.52,1,Medium
ORD_02942,27-02-2024,02-03-2024,SKU_0231,32,B,PCK_006,26,1719.86,1,Medium
ORD_02943,28-02-2024,01-03-2024,SKU_0148,8,C,PCK_001,69,24496.54,1,Medium
ORD_02944,24-02-2024,28-02-2024,SKU_0089,1,D,PCK_004,88,7587.42,1,Low
ORD_02945,02-01-2024,03-01-2024,SKU_0215,47,D,PCK_014,51,23876.81,0,High
ORD_02946,06-04-2024,09-04-2024,SKU_0015,45,B,PCK_020,39,22441.79,1,High
ORD_02947,10-02-2024,13-02-2024,SKU_0258,46,D,PCK_003,81,10901.75,1,High
ORD_02948,12-02-2024,14-02-2024,SKU_0167,33,B,PCK_020,84,20674.54,0,High
ORD_02949,13-06-2024,15-06-2024,SKU_0292,43,A,PCK_016,97,23117.03,0,Medium
ORD_02950,20-06-2024,24-06-2024,SKU_0012,34,D,PCK_020,62,11856.03,1,Low
ORD_02951,11-02-2024,13-02-2024,SKU_0262,33,B,PCK_007,66,6188.53,1,Medium
ORD_02952,23-05-2024,26-05-2024,SKU_0189,10,B,PCK_008,116,19189.96,1,Medium
ORD_02953,04-01-2024,07-01-2024,SKU_0103,42,B,PCK_011,107,2971.61,0,Medium
ORD_02954,28-02-2024,01-03-2024,SKU_0034,1,B,PCK_001,91,4791.78,1,Low
ORD_02955,11-04-2024,13-04-2024,SKU_0237,8,B,PCK_015,98,23959.42,1,Low
ORD_02956,11-02-2024,13-02-2024,SKU_0228,21,B,PCK_008,41,11023.95,0,Medium
ORD_02957,24-03-2024,26-03-2024,SKU_0257,9,C,PCK_004,112,15105.38,1,High
ORD_02958,18-01-2024,21-01-2024,SKU_0126,22,A,PCK_015,75,19675.05,1,High
ORD_02959,27-03-2024,30-03-2024,SKU_0017,44,D,PCK_014,42,13907.32,1,Medium
ORD_02960,16-05-2024,17-05-2024,SKU_0037,5,C,PCK_014,45,9733.93,1,Low
ORD_02961,28-04-2024,30-04-2024,SKU_0276,39,A,PCK_004,47,3056.49,0,Medium
ORD_02962,30-03-2024,31-03-2024,SKU_0247,13,C,PCK_002,57,16777.20,1,Medium
ORD_02963,19-05-2024,22-05-2024,SKU_0021,1,D,PCK_012,99,13078.15,1,Low
ORD_02964,04-06-2024,05-06-2024,SKU_0262,37,D,PCK_015,13,22312.70,1,High
ORD_02965,17-03-2024,18-03-2024,SKU_0054,33,C,PCK_005,28,17719.85,1,Low
ORD_02966,10-02-2024,13-02-2024,SKU_0058,6,C,PCK_006,50,22699.74,0,Medium
ORD_02967,13-02-2024,17-02-2024,SKU_0174,8,B,PCK_005,86,21374.27,1,Medium
ORD_02968,20-06-2024,21-06-2024,SKU_0108,26,A,PCK_009,40,7674.47,0,Medium
ORD_02969,22-04-2024,23-04-2024,SKU_0038,5,D,PCK_015,49,4802.81,1,High
ORD_02970,17-03-2024,18-03-2024,SKU_0134,45,C,PCK_011,113,808.52,0,Low
ORD_02971,04-06-2024,08-06-2024,SKU_0228,49,D,PCK_011,72,19518.90,1,Low
ORD_02972,18-04-2024,20-04-2024,SKU_0133,9,C,PCK_019,39,24794.15,1,Low
ORD_02973,29-02-2024,02-03-2024,SKU_0019,26,B,PCK_005,119,621.83,1,Low
ORD_02974,23-03-2024,25-03-2024,SKU_0148,25,B,PCK_001,66,2344.17,1,Medium
ORD_02975,19-03-2024,21-03-2024,SKU_0289,17,C,PCK_012,74,8734.66,1,Medium
ORD_02976,18-05-2024,22-05-2024,SKU_0082,17,C,PCK_019,17,2517.65,0,Medium
ORD_02977,11-04-2024,15-04-2024,SKU_0226,36,B,PCK_010,50,6124.89,1,Low
ORD_02978,13-01-2024,14-01-2024,SKU_0066,4,C,PCK_005,98,1306.23,1,Medium
ORD_02979,03-01-2024,04-01-2024,SKU_0132,8,A,PCK_008,47,8676.01,1,High
ORD_02980,23-01-2024,27-01-2024,SKU_0299,16,B,PCK_010,16,2829.10,0,Low
ORD_02981,17-03-2024,18-03-2024,SKU_0007,6,C,PCK_009,13,3278.97,1,Low
ORD_02982,08-05-2024,09-05-2024,SKU_0261,3,D,PCK_017,48,723.19,1,Medium
ORD_02983,28-05-2024,29-05-2024,SKU_0088,32,B,PCK_012,112,13609.31,1,Low
ORD_02984,04-06-2024,06-06-2024,SKU_0257,4,C,PCK_011,31,14503.93,1,Medium
ORD_02985,28-05-2024,29-05-2024,SKU_0249,15,D,PCK_006,53,24552.32,1,High
ORD_02986,16-05-2024,17-05-2024,SKU_0248,1,A,PCK_013,61,9599.71,1,Low
ORD_02987,09-06-2024,11-06-2024,SKU_0034,22,B,PCK_011,56,16385.14,0,Medium
ORD_02988,21-01-2024,22-01-2024,SKU_0106,43,B,PCK_008,99,23285.16,1,Medium
ORD_02989,19-04-2024,20-04-2024,SKU_0062,9,C,PCK_007,23,20481.03,1,Medium
ORD_02990,12-04-2024,16-04-2024,SKU_0236,15,A,PCK_019,96,12451.43,1,Low
ORD_02991,25-03-2024,28-03-2024,SKU_0269,10,B,PCK_008,101,5740.45,1,Medium
ORD_02992,01-04-2024,03-04-2024,SKU_0017,49,A,PCK_013,39,9802.15,1,Medium
ORD_02993,02-06-2024,04-06-2024,SKU_0260,26,C,PCK_003,105,5640.75,1,Low
ORD_02994,23-02-2024,25-02-2024,SKU_0274,12,A,PCK_018,100,11057.55,1,High
ORD_02995,06-01-2024,09-01-2024,SKU_0229,15,B,PCK_019,33,14942.88,1,High
ORD_02996,27-03-2024,30-03-2024,SKU_0132,27,B,PCK_006,111,24734.89,1,High
ORD_02997,11-02-2024,15-02-2024,SKU_0234,8,A,PCK_006,50,4723.71,1,Low
ORD_02998,02-02-2024,04-02-2024,SKU_0137,37,C,PCK_018,16,21501.41,1,High
ORD_02999,10-03-2024,13-03-2024,SKU_0098,10,B,PCK_003,14,10285.19,1,Low
ORD_03000,28-04-2024,30-04-2024,SKU_0156,31,B,PCK_002,88,11076.72,0,High
ORD_03001,24-06-2024,28-06-2024,SKU_0125,8,D,PCK_019,31,16215.79,1,Medium
ORD_03002,12-05-2024,15-05-2024,SKU_0051,18,A,PCK_018,103,3258.88,1,Medium
ORD_03003,08-04-2024,11-04-2024,SKU_0038,47,D,PCK_007,102,3038.29,0,High
ORD_03004,09-04-2024,10-04-2024,SKU_0227,28,D,PCK_003,53,8893.67,1,High
ORD_03005,14-02-2024,16-02-2024,SKU_0052,31,B,PCK_018,112,19934.13,0,Low
ORD_03006,26-06-2024,27-06-2024,SKU_0250,1,A,PCK_010,33,21223.74,1,Low
ORD_03007,23-05-2024,25-05-2024,SKU_0221,32,D,PCK_004,68,20394.82,1,Low
ORD_03008,17-04-2024,18-04-2024,SKU_0100,11,D,PCK_019,110,1768.69,0,High
ORD_03009,20-06-2024,21-06-2024,SKU_0129,7,C,PCK_014,63,8516.19,1,Medium
ORD_03010,22-02-2024,25-02-2024,SKU_0091,10,D,PCK_011,11,12339.59,1,Low
ORD_03011,08-03-2024,10-03-2024,SKU_0146,41,C,PCK_010,17,19483.28,1,Low
ORD_03012,22-04-2024,25-04-2024,SKU_0128,15,C,PCK_011,29,2406.67,1,Low
ORD_03013,21-05-2024,22-05-2024,SKU_0288,40,C,PCK_017,106,10804.47,0,Low
ORD_03014,22-04-2024,23-04-2024,SKU_0226,4,B,PCK_004,14,23810.86,1,Medium
ORD_03015,17-05-2024,18-05-2024,SKU_0004,35,D,PCK_011,89,18897.75,1,Medium
ORD_03016,09-01-2024,13-01-2024,SKU_0084,34,A,PCK_006,30,860.74,1,Medium
ORD_03017,08-03-2024,10-03-2024,SKU_0156,49,D,PCK_004,24,14011.51,1,Medium
ORD_03018,15-03-2024,19-03-2024,SKU_0276,48,B,PCK_006,74,22030.62,1,High
ORD_03019,04-02-2024,07-02-2024,SKU_0119,25,C,PCK_007,99,23547.57,1,Low
ORD_03020,19-05-2024,22-05-2024,SKU_0157,12,D,PCK_011,50,9855.20,1,High
ORD_03021,08-04-2024,09-04-2024,SKU_0154,34,B,PCK_020,90,13620.38,1,Low
ORD_03022,22-05-2024,25-05-2024,SKU_0080,36,B,PCK_011,90,16121.85,1,High
ORD_03023,21-03-2024,24-03-2024,SKU_0203,19,B,PCK_006,28,14625.82,0,Low
ORD_03024,01-05-2024,05-05-2024,SKU_0081,47,D,PCK_011,78,16545.73,1,Low
ORD_03025,25-05-2024,29-05-2024,SKU_0214,48,B,PCK_009,72,3998.23,1,Medium
ORD_03026,12-02-2024,13-02-2024,SKU_0242,29,C,PCK_010,106,17418.19,1,High
ORD_03027,24-03-2024,28-03-2024,SKU_0157,38,C,PCK_011,98,11916.19,1,Low
ORD_03028,11-01-2024,15-01-2024,SKU_0162,11,C,PCK_015,46,15043.37,1,Medium
ORD_03029,05-02-2024,07-02-2024,SKU_0289,10,D,PCK_013,80,2043.91,1,High
ORD_03030,18-03-2024,22-03-2024,SKU_0207,44,D,PCK_002,109,9516.53,1,Medium
ORD_03031,03-04-2024,05-04-2024,SKU_0072,12,C,PCK_015,71,6998.07,1,High
ORD_03032,18-02-2024,19-02-2024,SKU_0104,16,C,PCK_007,32,6183.23,1,Medium
ORD_03033,01-03-2024,02-03-2024,SKU_0192,37,C,PCK_001,101,20743.60,1,Medium
ORD_03034,09-06-2024,13-06-2024,SKU_0196,15,B,PCK_011,59,21983.04,1,High
ORD_03035,23-04-2024,24-04-2024,SKU_0258,20,C,PCK_015,117,19884.50,1,High
ORD_03036,19-01-2024,22-01-2024,SKU_0039,46,B,PCK_008,106,18382.93,1,Medium
ORD_03037,03-01-2024,04-01-2024,SKU_0246,31,D,PCK_019,100,20036.74,1,High
ORD_03038,31-03-2024,02-04-2024,SKU_0200,1,B,PCK_016,80,15072.02,1,Medium
ORD_03039,02-06-2024,06-06-2024,SKU_0193,25,A,PCK_002,45,15332.31,1,High
ORD_03040,21-05-2024,22-05-2024,SKU_0176,41,C,PCK_009,70,21549.72,1,Medium
ORD_03041,02-04-2024,03-04-2024,SKU_0146,15,D,PCK_004,13,5709.27,1,High
ORD_03042,29-01-2024,01-02-2024,SKU_0038,39,D,PCK_011,81,19988.65,0,High
ORD_03043,31-01-2024,02-02-2024,SKU_0078,16,C,PCK_019,89,2086.92,1,Low
ORD_03044,04-01-2024,07-01-2024,SKU_0103,26,A,PCK_018,39,12916.19,1,Medium
ORD_03045,21-01-2024,23-01-2024,SKU_0126,20,C,PCK_011,78,20207.71,1,Low
ORD_03046,14-01-2024,16-01-2024,SKU_0272,20,A,PCK_010,107,15716.32,0,High
ORD_03047,13-02-2024,14-02-2024,SKU_0035,47,C,PCK_011,93,13781.36,1,Medium
ORD_03048,14-01-2024,16-01-2024,SKU_0110,48,C,PCK_006,116,905.22,1,Medium
ORD_03049,15-05-2024,17-05-2024,SKU_0117,30,C,PCK_015,11,23456.74,1,Medium
ORD_03050,27-05-2024,29-05-2024,SKU_0102,42,C,PCK_009,70,5435.44,1,Low
ORD_03051,13-02-2024,14-02-2024,SKU_0012,39,A,PCK_005,39,4363.37,0,Low
ORD_03052,20-04-2024,21-04-2024,SKU_0211,21,D,PCK_014,32,2249.33,1,Medium
ORD_03053,18-02-2024,19-02-2024,SKU_0025,47,A,PCK_017,13,1836.22,1,Low
ORD_03054,17-06-2024,21-06-2024,SKU_0192,18,D,PCK_001,14,896.15,1,High
ORD_03055,16-06-2024,17-06-2024,SKU_0259,41,D,PCK_011,103,15594.41,1,Medium
ORD_03056,12-06-2024,13-06-2024,SKU_0295,16,A,PCK_011,50,1815.58,1,Low
ORD_03057,10-03-2024,11-03-2024,SKU_0039,40,A,PCK_019,109,5237.78,1,Low
ORD_03058,25-04-2024,29-04-2024,SKU_0058,5,B,PCK_018,88,2686.62,1,Low
